1507122000,16.98573369911253,8.772345976893916,10.54419262903048,20.50808105948427,0.05733943917169881,0.5138476467785438,-3.655042800385161,-2.807845677780961,-603.2914999999999,9.108642812500001e-06
1507122300,17.08709364870303,8.928655067692716,10.4898934924322,20.50842511796768,-0.06467836790489656,0.3947224850412852,-3.569830817688882,-2.882629787766689,-603.2914999999999,9.109920629344387e-06
1507122600,17.19845359836033,9.164964158497241,10.50559435583409,20.86694161966243,-0.07636284164816232,0.2993528788741742,-3.577952168325936,-2.86686389775241,-603.2914999999999,9.111198446188774e-06
1507122900,17.02981354795114,9.101273249299538,10.5012952192069,20.9138350383098,0.06028601794190536,0.3013388282480207,-3.649406852296323,-2.908581341086062,-603.2914999999999,9.112476263033162e-06
1507123200,16.81617349754474,8.952582340097365,10.55199608260864,21.06796882292457,0.1086015441986419,0.4396358887329654,-3.662194869614609,-2.828765451071831,-603.2914999999999,9.113754079877548e-06
1507123500,16.63753344720054,8.798891430900653,10.55269694601157,20.99153672761154,-0.02141626287795617,0.2138885047735073,-3.674982886918315,-2.885766227724162,-603.2914999999999,9.115031896721934e-06
1507123800,16.27389339678284,8.380200521690085,10.56339780941335,20.36069390686632,0.225232596712118,0.3096522319396797,-3.643770904222038,-2.860533671043243,-603.2914999999999,9.116309713566321e-06
1507124100,16.13025334638384,8.181509612499667,10.58909867281454,19.86773464793397,0.07588145630218435,0.2855937368690888,-3.719225588206996,-2.875334447695707,-603.2914999999999,9.117587530410707e-06
1507124400,16.12661329603235,8.222818703298572,10.63979953618718,19.80567678961321,-0.01280301744107959,0.4108019084651744,-3.681013605510714,-2.907968557695938,-603.2914999999999,9.118865347255093e-06
1507124700,15.98797324563374,8.109127794107394,10.60550039958798,19.92673211420464,-0.05482082451768377,0.3181878578390354,-3.682134956147763,-2.766719334348295,-603.2914999999999,9.120143164099481e-06
1507125000,15.91433319528514,8.05043688490673,10.56620126299094,19.92474449595556,0.0541613684057225,0.3025960294496599,-3.758256306784801,-2.839120111000739,-603.2914999999999,9.121420980943867e-06
1507125300,15.92569314487125,8.096745975701765,10.5919021263926,19.96151537918778,0.01147689466245794,0.2272042010457369,-3.721044324103104,-2.840570887653143,-603.2914999999999,9.122698797788254e-06
1507125600,15.74705309446354,8.023055066505549,10.5626029897644,19.96887311117719,0.0231257542534351,0.3580345948640513,-3.694499008073478,-2.865804997638861,-603.2914999999999,9.12397661463264e-06
